========================================
Daily Automation Started: Tue Dec 23 06:59:58 EST 2025
========================================
/Users/musacomma/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
2025-12-23 12:05:43,687 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.805874 seconds
2025-12-23 12:05:43,714 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.993972 seconds
2025-12-23 12:05:43,714 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.804938 seconds
2025-12-23 12:05:44,566 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:44,590 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:44,782 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:47,880 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.406378 seconds
2025-12-23 12:05:47,881 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.499812 seconds
2025-12-23 12:05:47,881 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.469447 seconds
2025-12-23 12:05:48,395 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.961839 seconds
2025-12-23 12:05:48,478 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.999341 seconds
2025-12-23 12:05:48,491 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.978788 seconds
2025-12-23 12:05:49,432 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:49,533 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:49,557 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:52,640 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.432513 seconds
2025-12-23 12:05:52,641 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.496256 seconds
2025-12-23 12:05:52,642 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.425598 seconds
2025-12-23 12:05:53,148 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.838435 seconds
2025-12-23 12:05:53,153 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.853334 seconds
2025-12-23 12:05:53,190 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.767564 seconds
2025-12-23 12:05:54,033 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:54,043 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:54,077 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:57,158 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.466125 seconds
2025-12-23 12:05:57,159 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.492095 seconds
2025-12-23 12:05:57,160 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.469551 seconds
2025-12-23 12:05:57,643 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.954276 seconds
2025-12-23 12:05:57,692 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.842765 seconds
2025-12-23 12:05:57,725 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.857771 seconds
2025-12-23 12:05:58,610 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:58,660 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:05:58,676 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:06:01,747 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.384894 seconds
2025-12-23 12:06:01,748 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.461835 seconds
2025-12-23 12:06:01,749 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.391025 seconds
2025-12-23 12:06:02,178 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.788797 seconds
2025-12-23 12:06:02,179 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.974103 seconds
2025-12-23 12:06:02,225 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.797065 seconds
2025-12-23 12:06:03,047 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:06:03,098 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:06:03,177 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:06:06,234 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.385764 seconds
2025-12-23 12:06:06,235 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.486596 seconds
2025-12-23 12:06:06,235 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.389117 seconds
2025-12-23 12:06:06,678 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.756340 seconds
2025-12-23 12:06:06,699 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.951030 seconds
2025-12-23 12:06:06,788 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.987559 seconds
2025-12-23 12:06:07,480 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:06:07,726 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:06:07,819 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-23 12:06:07,820 - execution.research_content - INFO - Generated 0 complete posts for daily content
2025-12-23 12:06:07,820 - __main__ - ERROR - No posts generated
Completed: Tue Dec 23 12:06:08 EST 2025
