========================================
Daily Automation Started: Thu Dec 18 06:06:57 EST 2025
========================================
/Users/musacomma/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
2025-12-18 23:14:27,077 - execution.research_content - INFO - Generated post content for: The 3-Layer Prompt Formula for Complex Tasks (Framework: Storytelling)
2025-12-18 23:14:27,078 - execution.research_content - INFO - Generated 21 complete posts for daily content
2025-12-18 23:14:27,082 - execution.generate_images - INFO - Generating image 1/21
2025-12-18 23:14:27,086 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:14:27,590 - execution.generate_images - INFO - Prediction created: 2kcqe57jyxrmc0cv6k88rj9eew, waiting for completion...
2025-12-18 23:15:10,140 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:15:10,521 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/73%_of_Your_Competitors_Are_Al_20251218_231510.png
2025-12-18 23:15:10,524 - execution.generate_images - INFO - Image generated for post: 73% of Your Competitors Are Already Using AI
2025-12-18 23:15:10,524 - execution.generate_images - INFO - Generating image 2/21
2025-12-18 23:15:12,591 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:15:12,730 - execution.generate_images - INFO - Prediction created: hp79ncd39xrme0cv6k8v5bxvdc, waiting for completion...
2025-12-18 23:15:43,817 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:15:44,054 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/From_200_Support_Tickets_to_20_20251218_231543.png
2025-12-18 23:15:44,056 - execution.generate_images - INFO - Image generated for post: From 200 Support Tickets to 20: An E-commerce Story
2025-12-18 23:15:44,056 - execution.generate_images - INFO - Generating image 3/21
2025-12-18 23:15:46,139 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:15:46,431 - execution.generate_images - INFO - Prediction created: 40ev9w16v9rm80cv6k9bcsqpcg, waiting for completion...
2025-12-18 23:16:15,693 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:16:16,020 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/Calculate_Your_Automation_ROI__20251218_231615.png
2025-12-18 23:16:16,025 - execution.generate_images - INFO - Image generated for post: Calculate Your Automation ROI in 60 Seconds
2025-12-18 23:16:16,025 - execution.generate_images - INFO - Generating image 4/21
2025-12-18 23:16:18,080 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:16:18,414 - execution.generate_images - INFO - Prediction created: 1hgn73n3k1rme0cv6k9a08zqx0, waiting for completion...
2025-12-18 23:16:52,063 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:16:52,297 - execution.generate_images - ERROR - Error downloading image: [Errno 2] No such file or directory: '../.tmp/linkedin_images/The_80/20_Rule_of_Prompt_Engin_20251218_231652.png'
2025-12-18 23:16:52,300 - execution.generate_images - INFO - Image generated for post: The 80/20 Rule of Prompt Engineering
2025-12-18 23:16:52,301 - execution.generate_images - INFO - Generating image 5/21
2025-12-18 23:16:54,370 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:16:54,589 - execution.generate_images - INFO - Prediction created: t9p35g9h1nrme0cv6k9t35wx4c, waiting for completion...
2025-12-18 23:17:36,903 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:17:37,193 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/The_10X_Rule_of_Automation_ROI_20251218_231736.png
2025-12-18 23:17:37,195 - execution.generate_images - INFO - Image generated for post: The 10X Rule of Automation ROI
2025-12-18 23:17:37,195 - execution.generate_images - INFO - Generating image 6/21
2025-12-18 23:17:39,200 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:17:39,447 - execution.generate_images - INFO - Prediction created: x8zma0f0enrma0cv6k9trfk3e8, waiting for completion...
2025-12-18 23:18:13,106 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:18:13,404 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/Competitor_Analysis_on_Autopil_20251218_231813.png
2025-12-18 23:18:13,406 - execution.generate_images - INFO - Image generated for post: Competitor Analysis on Autopilot
2025-12-18 23:18:13,406 - execution.generate_images - INFO - Generating image 7/21
2025-12-18 23:18:15,479 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:18:15,651 - execution.generate_images - INFO - Prediction created: 1at4sxvdvhrma0cv6kaagp8210, waiting for completion...
2025-12-18 23:18:49,209 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:18:49,475 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/The_AI_Tools_That_Will_Die_in__20251218_231849.png
2025-12-18 23:18:49,479 - execution.generate_images - INFO - Image generated for post: The AI Tools That Will Die in 2025
2025-12-18 23:18:49,479 - execution.generate_images - INFO - Generating image 8/21
2025-12-18 23:18:51,552 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:18:51,720 - execution.generate_images - INFO - Prediction created: wv34qj7tr1rm80cv6kaab3vaq4, waiting for completion...
2025-12-18 23:19:45,184 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:19:45,374 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/2024_Data:_What_Workflow_Chang_20251218_231945.png
2025-12-18 23:19:45,377 - execution.generate_images - INFO - Image generated for post: 2024 Data: What Workflow Changes Actually Move Revenue
2025-12-18 23:19:45,377 - execution.generate_images - INFO - Generating image 9/21
2025-12-18 23:19:47,438 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:19:47,679 - execution.generate_images - INFO - Prediction created: 0pds8xenbhrm80cv6kasemaw4w, waiting for completion...
2025-12-18 23:20:28,869 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:20:29,296 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/Why_Your_AI_Outputs_Sound_Gene_20251218_232028.png
2025-12-18 23:20:29,299 - execution.generate_images - INFO - Image generated for post: Why Your AI Outputs Sound Generic (And How to Fix It)
2025-12-18 23:20:29,299 - execution.generate_images - INFO - Generating image 10/21
2025-12-18 23:20:31,373 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:20:31,769 - execution.generate_images - INFO - Prediction created: rtgr0rw1jxrme0cv6kba8tsb1m, waiting for completion...
2025-12-18 23:21:11,687 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:21:12,110 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/Automation_ROI_Tracking:_The_D_20251218_232111.png
2025-12-18 23:21:12,112 - execution.generate_images - INFO - Image generated for post: Automation ROI Tracking: The Dashboard You Need
2025-12-18 23:21:12,112 - execution.generate_images - INFO - Generating image 11/21
2025-12-18 23:21:14,170 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:21:14,386 - execution.generate_images - INFO - Prediction created: qmspqp182drmc0cv6kbrskc9ac, waiting for completion...
2025-12-18 23:22:07,996 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:22:08,314 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/The_Workflow_Trend_Nobody's_Ta_20251218_232208.png
2025-12-18 23:22:08,316 - execution.generate_images - INFO - Image generated for post: The Workflow Trend Nobody's Talking About: Reverse Automation
2025-12-18 23:22:08,316 - execution.generate_images - INFO - Generating image 12/21
2025-12-18 23:22:10,368 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:22:10,526 - execution.generate_images - INFO - Prediction created: 9vrfzyr3b9rm80cv6kcanrcp8r, waiting for completion...
2025-12-18 23:23:02,376 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:23:02,861 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/87%_of_Failed_Automations_Shar_20251218_232302.png
2025-12-18 23:23:02,898 - execution.generate_images - INFO - Image generated for post: 87% of Failed Automations Share This ROI Mistake
2025-12-18 23:23:02,899 - execution.generate_images - INFO - Generating image 13/21
2025-12-18 23:23:04,951 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:23:05,094 - execution.generate_images - INFO - Prediction created: as6v6qprh1rm80cv6kcakes2mr, waiting for completion...
2025-12-18 23:23:38,111 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:23:38,378 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/Audit_Your_Business_for_AI_Opp_20251218_232338.png
2025-12-18 23:23:38,382 - execution.generate_images - INFO - Image generated for post: Audit Your Business for AI Opportunities
2025-12-18 23:23:38,382 - execution.generate_images - INFO - Generating image 14/21
2025-12-18 23:23:40,422 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:23:40,571 - execution.generate_images - INFO - Prediction created: 14db9t332srmc0cv6kcr9pn8eg, waiting for completion...
2025-12-18 23:24:23,594 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:24:24,171 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/How_a_3-Person_Team_Operates_L_20251218_232423.png
2025-12-18 23:24:24,173 - execution.generate_images - INFO - Image generated for post: How a 3-Person Team Operates Like a 10-Person Company
2025-12-18 23:24:24,173 - execution.generate_images - INFO - Generating image 15/21
2025-12-18 23:24:26,245 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:24:26,641 - execution.generate_images - INFO - Prediction created: 5bpmzmgq2drma0cv6kdaxwmkpc, waiting for completion...
2025-12-18 23:25:02,543 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:25:02,779 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/Copy_This_Prompt_to_Write_Emai_20251218_232502.png
2025-12-18 23:25:02,783 - execution.generate_images - INFO - Image generated for post: Copy This Prompt to Write Emails 10x Faster
2025-12-18 23:25:02,784 - execution.generate_images - INFO - Generating image 16/21
2025-12-18 23:25:04,855 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:25:05,018 - execution.generate_images - INFO - Prediction created: 5vdqaf5czhrm80cv6kda2mf5s0, waiting for completion...
2025-12-18 23:25:42,659 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:25:42,865 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/5_Tasks_You_Should_Have_Automa_20251218_232542.png
2025-12-18 23:25:42,870 - execution.generate_images - INFO - Image generated for post: 5 Tasks You Should Have Automated Yesterday
2025-12-18 23:25:42,870 - execution.generate_images - INFO - Generating image 17/21
2025-12-18 23:25:44,945 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:25:45,091 - execution.generate_images - INFO - Prediction created: 5ywy4ga9h1rme0cv6kdsnp79ym, waiting for completion...
2025-12-18 23:26:27,974 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:26:28,282 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/The_3_AI_Metrics_Your_Board_Ac_20251218_232627.png
2025-12-18 23:26:28,285 - execution.generate_images - INFO - Image generated for post: The 3 AI Metrics Your Board Actually Cares About
2025-12-18 23:26:28,285 - execution.generate_images - INFO - Generating image 18/21
2025-12-18 23:26:30,316 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:26:30,521 - execution.generate_images - INFO - Prediction created: 7njz7eqtvsrmc0cv6kdvtehr00, waiting for completion...
2025-12-18 23:27:01,648 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:27:01,909 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/Copy_This_Prompt_to_Identify_Y_20251218_232701.png
2025-12-18 23:27:01,912 - execution.generate_images - INFO - Image generated for post: Copy This Prompt to Identify Your Highest-ROI Automation
2025-12-18 23:27:01,912 - execution.generate_images - INFO - Generating image 19/21
2025-12-18 23:27:03,985 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:27:04,247 - execution.generate_images - INFO - Prediction created: gz67vh3yp1rm80cv6ke9n2jxgw, waiting for completion...
2025-12-18 23:27:46,386 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:27:46,583 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/Turn_Customer_Reviews_Into_Mar_20251218_232746.png
2025-12-18 23:27:46,587 - execution.generate_images - INFO - Image generated for post: Turn Customer Reviews Into Marketing Gold
2025-12-18 23:27:46,587 - execution.generate_images - INFO - Generating image 20/21
2025-12-18 23:27:48,652 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:27:48,928 - execution.generate_images - INFO - Prediction created: 81111m9cwxrm80cv6ker6bqs48, waiting for completion...
2025-12-18 23:28:22,093 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:28:22,278 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/Set_Up_AI_Email_Triage_in_30_M_20251218_232822.png
2025-12-18 23:28:22,282 - execution.generate_images - INFO - Image generated for post: Set Up AI Email Triage in 30 Minutes (Free Tools Only)
2025-12-18 23:28:22,283 - execution.generate_images - INFO - Generating image 21/21
2025-12-18 23:28:24,358 - execution.generate_images - INFO - Requesting image generation from Replicate
2025-12-18 23:28:24,575 - execution.generate_images - INFO - Prediction created: qq559y5r65rme0cv6kergh929w, waiting for completion...
2025-12-18 23:29:13,339 - execution.generate_images - INFO - Image generated successfully
2025-12-18 23:29:13,529 - execution.generate_images - INFO - Downloaded image to ../.tmp/linkedin_images/The_3-Layer_Prompt_Formula_for_20251218_232913.png
2025-12-18 23:29:13,534 - execution.generate_images - INFO - Image generated for post: The 3-Layer Prompt Formula for Complex Tasks
2025-12-18 23:29:13,534 - execution.generate_images - INFO - Generated images for 21 posts
2025-12-18 23:29:15,448 - execution.airtable_integration - INFO - Created record in posts: rec9XxHwjvJXqEgSq
2025-12-18 23:29:15,451 - __main__ - INFO - Added post to Airtable: rec9XxHwjvJXqEgSq (scheduled: 2025-12-19T09:37:00-05:00)
2025-12-18 23:29:15,782 - execution.airtable_integration - INFO - Created record in posts: recESnIEcW8zzicHc
2025-12-18 23:29:15,784 - __main__ - INFO - Added post to Airtable: recESnIEcW8zzicHc (scheduled: 2025-12-19T13:54:00-05:00)
2025-12-18 23:29:16,177 - execution.airtable_integration - INFO - Created record in posts: recC6gTDSvjM8hOll
2025-12-18 23:29:16,179 - __main__ - INFO - Added post to Airtable: recC6gTDSvjM8hOll (scheduled: 2025-12-19T17:57:00-05:00)
2025-12-18 23:29:16,524 - execution.airtable_integration - INFO - Created record in posts: rec5B27tT10Uiasxl
2025-12-18 23:29:16,526 - __main__ - INFO - Added post to Airtable: rec5B27tT10Uiasxl (scheduled: 2025-12-20T09:04:00-05:00)
2025-12-18 23:29:16,859 - execution.airtable_integration - INFO - Created record in posts: recsisPJmXCHo8ll3
2025-12-18 23:29:16,863 - __main__ - INFO - Added post to Airtable: recsisPJmXCHo8ll3 (scheduled: 2025-12-20T13:36:00-05:00)
2025-12-18 23:29:17,306 - execution.airtable_integration - INFO - Created record in posts: recX3lhABUBQ2QhYF
2025-12-18 23:29:17,310 - __main__ - INFO - Added post to Airtable: recX3lhABUBQ2QhYF (scheduled: 2025-12-20T19:06:00-05:00)
2025-12-18 23:29:17,818 - execution.airtable_integration - INFO - Created record in posts: reca8pIOrW87TrLqU
2025-12-18 23:29:17,820 - __main__ - INFO - Added post to Airtable: reca8pIOrW87TrLqU (scheduled: 2025-12-21T09:44:00-05:00)
2025-12-18 23:29:18,433 - execution.airtable_integration - INFO - Created record in posts: recIVF1YholzZsSer
2025-12-18 23:29:18,437 - __main__ - INFO - Added post to Airtable: recIVF1YholzZsSer (scheduled: 2025-12-21T13:47:00-05:00)
2025-12-18 23:29:18,961 - execution.airtable_integration - INFO - Created record in posts: recWrziYY7bRGgtiZ
