========================================
Daily Automation Started: Mon Dec 15 06:27:52 EST 2025
========================================
/Users/musacomma/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
2025-12-15 13:50:30,989 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.415485 seconds
2025-12-15 13:50:31,513 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.862786 seconds
2025-12-15 13:50:31,548 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.804349 seconds
2025-12-15 13:50:31,548 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.939170 seconds
2025-12-15 13:50:32,413 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-15 13:50:32,508 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-15 13:50:32,598 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-15 13:50:35,749 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.483459 seconds
2025-12-15 13:50:35,750 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.415446 seconds
2025-12-15 13:50:35,750 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.486818 seconds
2025-12-15 13:50:36,228 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.818080 seconds
2025-12-15 13:50:36,335 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.807778 seconds
2025-12-15 13:50:36,365 - anthropic._base_client - INFO - Retrying request to /v1/messages in 0.815710 seconds
2025-12-15 13:50:37,155 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-15 13:50:37,259 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-15 13:50:37,325 - execution.research_content - ERROR - Error generating post content: Connection error.
2025-12-15 13:50:37,326 - execution.research_content - INFO - Generated 0 complete posts for daily content
2025-12-15 13:50:37,326 - __main__ - ERROR - No posts generated
Completed: Mon Dec 15 13:50:37 EST 2025
